TrialID	Time	LatticeTime	DetectTime	NumGeneratedContexts	NumMADNoOutlier	NumContextsWithMaximalOutliers
870	5729	5704.0	9.0	3278.0	3278.0	0.0
871	21677	21592.0	49.0	6139.0	6139.0	0.0
872	277	246.0	28.0	134.0	133.0	1.0
873	4222	1472.0	2745.0	420.0	399.0	21.0
874	3297	2831.0	460.0	1186.0	1179.0	7.0
875	17237	16991.0	236.0	4202.0	4199.0	3.0
876	9982	9747.0	216.0	5519.0	5516.0	3.0
877	13716	13667.0	26.0	3765.0	3765.0	0.0
878	2599	2331.0	262.0	982.0	974.0	8.0
879	3651	3054.0	588.0	1158.0	1154.0	4.0
880	1803	1504.0	292.0	624.0	612.0	12.0
881	12654	10824.0	1816.0	1720.0	1676.0	44.0
882	7737	6997.0	728.0	2449.0	2433.0	16.0
883	2103	2086.0	9.0	1441.0	1441.0	0.0
884	1879	1663.0	209.0	679.0	667.0	12.0
885	4389	2756.0	1622.0	692.0	663.0	29.0
886	17677	17603.0	56.0	4416.0	4416.0	0.0
887	1284	973.0	309.0	311.0	310.0	1.0
888	5747	3999.0	1738.0	1556.0	1501.0	55.0
889	2256	1806.0	444.0	788.0	775.0	13.0
890	2409	1004.0	1401.0	422.0	420.0	2.0
891	10840	10799.0	22.0	2747.0	2747.0	0.0
892	1143	28.0	1111.0	1.0	0.0	1.0
893	1739	1128.0	606.0	258.0	241.0	17.0
894	3346	3082.0	256.0	1443.0	1442.0	1.0
895	15516	15425.0	62.0	4584.0	4582.0	2.0
896	8060	7806.0	237.0	3700.0	3697.0	3.0
897	18958	18888.0	42.0	5120.0	5120.0	0.0
898	6289	5204.0	1075.0	1405.0	1364.0	41.0
899	13622	12919.0	691.0	2930.0	2913.0	17.0
900	2888	2566.0	316.0	1218.0	1217.0	1.0
901	5576	4116.0	1446.0	1150.0	1114.0	36.0
902	4685	4667.0	10.0	2044.0	2044.0	0.0
903	1315	1303.0	4.0	766.0	766.0	0.0
904	2477	2221.0	248.0	940.0	939.0	1.0
905	1320	1294.0	19.0	676.0	674.0	2.0
906	8047	7488.0	551.0	1552.0	1533.0	19.0
907	15447	15390.0	36.0	4124.0	4124.0	0.0
908	2187	2136.0	42.0	1088.0	1085.0	3.0
909	5454	5111.0	328.0	2433.0	2431.0	2.0
910	21817	21756.0	41.0	5757.0	5757.0	0.0
911	4739	4533.0	193.0	2660.0	2659.0	1.0
